id,description,units,notes,created_at,updated_at,name,max,min,standard_name,standard_units,label,type
1000000169,Silt content,1,"CF standard is volume fraction, but all data appears to be %weight so we're using weight (SI equivalent to mass fraction)",2017-04-30 19:05:28.403343,2017-10-24 20:59:08.185415,fraction_of_silt_in_soil,Infinity,-Infinity,fraction_of_silt_in_soil,1,silt,ecosystem
1000000236,"","","",2017-09-29 20:20:41.714536,2017-09-29 20:20:41.714536,soilRespMoistEffect,Infinity,-Infinity,"","","",""
1000000184,"",1,"CF standard is volume fraction, but all data appears to be %weight so we're using weight (SI equivalent to mass fraction)",2017-05-01 15:40:42.15919,2017-10-24 20:59:20.334414,fraction_of_gravel_in_soil,Infinity,-Infinity,"","",gravel,ecosystem
1000000263,Gross Woody Biomass Increment,kg m-2 s-1,This is functionally equivalent to the bety variable ANPP_woody_C (id: 447),2017-11-21 21:34:22.47663,2017-11-21 21:34:22.47663,GWBI,Infinity,-Infinity,net_primary_productivity_of_biomass_expressed_as_carbon_accumulated_in_wood,kg m-2 s-1,"",model
1000000264,"",kg C m-2 s-1,Standard pecan variable. ,2017-11-21 21:36:56.369996,2017-11-21 21:36:56.369996,fine_root_litter_carbon_flux,Infinity,-Infinity,"","","",model
1000000252,Fractional composition of beech from pollen derived fractional composition data product,"","",2017-11-08 21:51:18.90536,2017-11-08 21:52:39.37533,beech,Infinity,-Infinity,"","","",ecosystem
1000000139,ED,unitless,Fraction of structural pool decomposition going to heterotrophic respiration instead of the fast pool. ,2016-12-22 19:52:53.860931,2016-12-22 20:45:25.888501,r_fsc,Infinity,-Infinity,"","","",model-ED2
1000000140,ED,unitless,Fraction of structural pool decomposition going to heterotrophic respiration.,2016-12-22 19:53:42.805863,2016-12-22 20:46:22.820263,r_stsc,Infinity,-Infinity,"","","",model-ED2
1000000141,ED,unitless,Fraction of structural pool decomposition going to heterotrophic respiration instead of the slow pool.  ,2016-12-22 20:47:03.642425,2016-12-22 20:47:03.642425,r_ssc,Infinity,-Infinity,"","","",model-ED2
1000000253,Fraction composition data product,"","",2017-11-08 21:53:39.310802,2017-11-08 21:53:39.310802,birch,Infinity,-Infinity,"","","",""
1000000254,Fraction composition data product,"","",2017-11-08 21:53:51.441159,2017-11-08 21:53:51.441159,chestnut,Infinity,-Infinity,"","","",""
1000000255,Fraction composition data product,"","",2017-11-08 21:54:01.23198,2017-11-08 21:54:01.23198,hemlock,Infinity,-Infinity,"","","",""
1000000256,Fraction composition data product,"","",2017-11-08 21:54:10.239258,2017-11-08 21:54:10.239258,hickory,Infinity,-Infinity,"","","",""
1000000078,storage:leaf ratio,proportion,The target fraction of storage carbon over leaf carbon	FATES parameter,2016-11-17 22:07:37.632377,2016-11-17 22:07:37.632377,storage_target_ratio,Infinity,-Infinity,"","","",model
1000000080,"",yr-1,The mortality rate imposed on plants meeting hydraulic stress failure condition,2016-11-17 22:10:46.665704,2016-11-17 22:10:46.665704,hydraulic_stress_mortality,Infinity,-Infinity,"","","",model
1000000081,"",unitless,Competetive exclusion parameter for weighting demotions from the upper canopy classification in PPA,2016-11-17 22:12:14.731098,2016-11-17 22:12:14.731098,PPA_comp_exclusion,Infinity,-Infinity,"","","",model
1000000257,Fraction composition data product,"","",2017-11-08 21:54:19.854512,2017-11-08 21:54:19.854512,maple,Infinity,-Infinity,"","","",""
1000000258,Fraction composition data product,"","",2017-11-08 21:54:29.18576,2017-11-08 21:54:29.18576,oak,Infinity,-Infinity,"","","",""
1000000113,"",m-2 y-1,"The number of fires initiated per m2 per year, from lightning and humans",2016-11-17 23:36:07.173709,2016-11-17 23:36:07.173709,nfires,Infinity,-Infinity,"","","",ecosystem
1000000079,Crown depth fraction,proportion,Crown depth fraction of a plant relative to its total height,2016-11-17 22:08:42.398226,2016-11-17 22:08:42.398226,crown_depth_fraction,Infinity,-Infinity,"","","",plant trait
1000000114,particle density of fuel,kg m-3,SPITFIRE,2016-11-17 23:38:52.745894,2016-11-17 23:38:52.745894,fuel_particle_density,Infinity,-Infinity,"","","",ecosystem
1000000115,"",unitless,SPITFIRE: change in fire duration with fire danger index. from Canadian Forest Service,2016-11-17 23:39:50.609301,2016-11-17 23:39:50.609301,durat_slope,Infinity,-Infinity,"","","",model
1000000116,SPITFIRE mineral dampening coefficient,unitless,"",2016-11-17 23:40:48.303676,2016-11-17 23:40:48.303676,miner_damp,Infinity,-Infinity,"","","",model
1000000117,mineral content of fuel,proportion,"SPITFIRE
MCD: this shouldn't be independent of [l,r,s]_minerals",2016-11-17 23:42:56.540469,2016-11-17 23:42:56.540469,fuel_minerals,Infinity,-Infinity,"","","",model
1000000118,alpha_SH,unitless,SPITFIRE  scorch height parameter,2016-11-17 23:44:08.489772,2016-11-17 23:44:08.489772,alpha_scorch_height,Infinity,-Infinity,"","","",model
1000000119,"",unitless,SPITFIRE Constant in calculation of dewpoint for Fire Danger Index (FDI),2016-11-17 23:46:29.700678,2016-11-17 23:46:29.700678,fdi_a,Infinity,-Infinity,"","","",model
1000000120,"",unitless,SPITFIRE Constant in calculation of dewpoint for Fire Danger Index (FDI),2016-11-17 23:47:16.050825,2016-11-17 23:47:16.050825,fdi_b,Infinity,-Infinity,"","","",model
1000000121,PPA,cm/m2,"Maximum allowable ""dynamic ratio of dbh to canopy area"" for cohorts in closed canopies.",2016-11-17 23:49:00.748176,2016-11-17 23:49:00.748176,canopy_max_spread,Infinity,-Infinity,"","","",model
1000000269,"","","",2018-03-23 21:46:23.516211,2018-03-23 21:46:23.516211,AGB.pft,Infinity,-Infinity,"","","",model
1000000122,PPA,cm/m2,"Minimum allowable ""dynamic ratio of dbh to canopy area"" for cohorts in closed canopies.",2016-11-17 23:49:44.599749,2016-11-17 23:49:44.599749,canopy_min_spread,Infinity,-Infinity,"","","",model
1000000123,SPITFIRE,proportion,Fraction of coarse woody debris (CWD) that is moved into each of the four woody fuel classes,2016-11-17 23:56:59.600916,2016-11-17 23:56:59.600916,CWD_frac1,Infinity,-Infinity,"","","",model
1000000124,SPITFIRE,proportion,Fraction of coarse woody debris (CWD) that is moved into each of the four woody fuel classes,2016-11-17 23:57:27.748774,2016-11-17 23:57:27.748774,CWD_frac2,Infinity,-Infinity,"","","",model
1000000125,SPITFIRE,proportion,Fraction of coarse woody debris (CWD) that is moved into each of the four woody fuel classes,2016-11-17 23:57:51.620936,2016-11-17 23:57:51.620936,CWD_frac3,Infinity,-Infinity,"","","",model
1000000126,SPITFIRE,proportion,Fraction of coarse woody debris (CWD) that is moved into each of the four woody fuel classes,2016-11-17 23:58:11.982795,2016-11-17 23:58:11.982795,CWD_frac4,Infinity,-Infinity,"","","",model
1000000127,SPITFIRE,unitless,SPITFIRE: Mortality from fire scorching susceptibility parameter,2016-11-18 00:10:50.936942,2016-11-18 00:10:50.936942,crown_kill,Infinity,-Infinity,"","","",model
1000000251,"",second,Second as integer,2017-11-08 02:44:04.672843,2017-11-08 02:44:04.672843,second,Infinity,-Infinity,"","","",""
1000000259,Fraction composition data product,"","",2017-11-08 21:54:38.976233,2017-11-08 21:54:38.976233,pine,Infinity,-Infinity,"","","",""
1000000260,Fraction composition data product,"","",2017-11-08 21:54:48.790533,2017-11-08 21:54:48.790533,spruce,Infinity,-Infinity,"","","",""
1000000212,"","","",2017-06-10 16:59:01.31451,2017-06-10 16:59:01.31451,model_type,Infinity,-Infinity,"","","",""
1000000261,Fraction composition data product,"","",2017-11-08 21:54:58.583212,2017-11-08 21:54:58.583212,other,Infinity,-Infinity,"","","",""
1000000211,"","",Made by Ann Raiho to try to run paleon data products through load_data,2017-06-10 16:56:20.900653,2017-06-12 17:11:21.365764,MCMC_iteration,Infinity,-Infinity,"","","",""
1000000214,Near surface CO2 concentration,micromol mol-1,mstmip standard name,2017-06-13 18:58:09.698186,2017-06-13 18:58:09.698186,CO2air,Infinity,-Infinity,atmosphere_moles_of_carbon_dioxide,mol,"",""
1000000215,Surface incident longwave radiation,W/m2,mstmip standard name ,2017-06-13 19:01:46.912872,2017-06-13 19:01:46.912872,Lwdown,Infinity,-Infinity,surface_downwelling_longwave_flux_in_air,W/m2,"",""
1000000216,Net Primary Production,kg C m-2 s-1,mstmip standard name,2017-06-13 19:04:22.723565,2017-06-13 19:04:22.723565,NPP,Infinity,-Infinity,net_primary_productivity_of_biomass_expressed_as_carbon,kg m-2 s-1,"",""
1000000217,Surface pressure,Pa,mstmip standard name,2017-06-13 19:08:02.724066,2017-06-13 19:08:02.724066,Psurf,Infinity,-Infinity,air_pressure,Pa,"",""
1000000046,"",kg C m-2 s-1,PEcAn output variable (see model2netcdf.DALEC.R),2016-08-09 00:29:53.657138,2017-12-04 04:00:09.926303,LeafLitter,Infinity,-Infinity,"","","",""
1000000050,"","","proposed standard USDA acronym for name of plant, based on United States Department of Agriculture standards. ",2016-09-14 20:32:12.806947,2017-08-30 16:49:26.830833,species_USDA_symbol,Infinity,-Infinity,"","","",""
1000000229,"","","proposed standard FIA acronym for name of plant, based on the Forest Inventory and Analysis national program standard. ",2017-08-30 16:50:35.952885,2017-08-30 16:50:35.952885,species_FIA_symbol,Infinity,-Infinity,"","","",""
1000000266,"",kg C m-2 s-1,pecan standard,2017-12-04 04:00:38.913639,2017-12-04 04:00:38.913639,leaf_litter_carbon_flux,Infinity,-Infinity,"","","",""
1000000230,ratio of fine root to leaf biomass also 'fine root allocation',ratio,same as 'fineroot2leaf',2017-09-07 14:04:44.22434,2017-09-07 14:04:44.22434,q,Infinity,-Infinity,"","","",plant trait
1000000222,Average Layer Fraction of Saturation,"",mstmip standard names,2017-06-13 19:44:19.081647,2017-11-20 20:39:23.943684,SoilMoistFrac,Infinity,-Infinity,mass_fraction_of_unfrozen_water_in_soil_moisture,"","",""
1000000272,"",""," amount that foliar resp. is shutdown if soil is frozen (0 = full shutdown, 1 = no shutdown)",2018-07-04 21:23:14.905701,2018-07-04 21:23:14.905701,frozenSoilFolREff,Infinity,-Infinity,"","","",model-Sipnet
1000000283,"","",Maximum nitrogen uptake per fine root ,2018-11-03 15:08:00.794891,2018-11-03 15:08:00.794891,nup2root_max,Infinity,-Infinity,"","","",""
1000000273,sapwood turnover rate,year-1,initially created for LPJ-GUESS,2018-10-24 14:48:25.480328,2018-10-24 14:48:25.480328,sapwood_turnover_rate,Infinity,-Infinity,"","","",""
1000000231,rate of fine root respiration at reference soil temperature,umol CO_2 kg-1 s-1,same as 'root_respiration_rate',2017-09-07 14:17:17.613038,2017-09-07 14:17:17.613038,root_respiration_factor,Infinity,-Infinity,"","","",""
1000000274,Threshold for growth suppression mortality,kgC m-2 leaf yr-1,LPJ-GUESS parameter,2018-10-24 14:59:55.46545,2018-10-24 14:59:55.46545,greff_min,Infinity,-Infinity,"","","",""
1000000226,"",kg C m-2,"",2017-08-29 18:30:31.045266,2017-08-29 18:30:31.045266,root_carbon_content,Infinity,-Infinity,"","","",""
1000000227,"",kg C m-2,"",2017-08-29 18:31:06.07708,2017-08-29 18:31:06.07708,leaf_carbon_content,Infinity,-Infinity,"","","",""
1000000228,"",kg C m-2,"",2017-08-29 18:31:37.333514,2017-08-29 18:31:37.333514,wood_carbon_content,Infinity,-Infinity,"","","",""
1000000275,"",DOY,"",2018-10-25 14:58:21.98489,2018-10-25 14:58:21.98489,date_of_budburst,Infinity,-Infinity,"","","",""
1000000276,"",DOY,"",2018-10-25 14:59:16.847738,2018-10-25 14:59:16.847738,date_of_senescence,Infinity,-Infinity,"","","",""
1000000292,"",m2 kg-1,Specific Root Area,2019-02-05 20:34:26.283584,2019-02-05 20:34:26.283584,SRA,Infinity,-Infinity,"","","",""
1000000293,"",Ratio,Ratio of actual vessel length (water conducting length) to tree height,2019-02-05 20:36:26.106783,2019-02-05 20:36:26.106783,vessel_curl_factor,Infinity,-Infinity,"","","",model-ED2
1000000316,"",degrees Celcius day,Phyllochron,2019-09-29 11:56:59.638181,2019-09-29 11:56:59.638181,phyllochron,Infinity,-Infinity,"","","",""
1000000294,Leaf bulk elastic modulus,MPa,ED Hydro (epsil_node in FATES),2019-02-15 03:16:41.989104,2019-02-15 03:26:21.035394,leaf_elastic_mod,Infinity,-Infinity,"","","",plant trait
1000000321,"",g C tiller-1 d-1,"BASGRA parameter: Sink strength of small elongating tillers
",2019-10-27 06:57:30.622257,2019-10-27 06:57:30.622257,elongating_tiller_sink_strength,Infinity,-Infinity,"","","",""
1000000307,"","","Part of ED parameters to find the root depth. (b1Rd, b2Rd)",2019-06-10 18:19:10.211894,2019-06-10 18:19:10.211894,b2Rd,Infinity,-Infinity,"","","",""
1000000371,Ratio of total to aerobic respiration,ratio,"",2020-02-28 07:55:06.460356,2020-02-28 07:55:06.460356,total2RA,Infinity,-Infinity,"","","",""
1000000330,Constant in the calculation of dehardening rate,degrees C-1 day-1,BASGRA parameter,2019-10-27 08:12:40.119493,2019-10-27 08:12:40.119493,Dparam,Infinity,-Infinity,"","","",""
1000000331,Carbohydrate requirement of hardening,g C g-1 C degrees C-1,BASGRA parameter,2019-10-27 08:16:01.647686,2019-10-27 08:16:01.647686,KRESPHARD,Infinity,-Infinity,"","","",""
1000000332,Constant in the logistic curve for frost survival,degrees C-1,BASGRA parameter,2019-10-27 08:16:59.461758,2019-10-27 08:16:59.461758,KRSR3H,Infinity,-Infinity,"","","",""
1000000306,"","","Part of ED parameters to find the root depth. (b1Rd, b2Rd)",2019-06-10 18:18:29.212597,2019-06-10 18:19:26.665869,b1Rd,Infinity,-Infinity,"","","",""
1000000295,Leaf osmotic water potential at saturation,-m,ED Hydro (pinot_node in FATES) NOTE: negative units for fitting prior!,2019-02-15 03:18:21.504594,2019-03-05 20:22:28.692954,leaf_psi_osmotic,Infinity,-Infinity,"","","",plant trait
1000000308,"1=broad_leaved, 0 = not",unitless,binary flag for leafphysiognomy,2019-06-19 21:09:56.441579,2019-06-19 21:09:56.441579,broad_leaved,Infinity,-Infinity,"","","",plant trait
1000000337,C:N ratio in litter,g C g-1 N,C-N ratio of litter,2019-10-27 09:23:10.333334,2019-10-27 09:23:10.333334,c2n_litter,Infinity,-Infinity,"","","",""
1000000034,minimum temperature limit for photosynthesis,degrees C,"",2016-04-29 18:24:55.110619,2018-04-13 17:40:50.552931,pstemp_min,Infinity,-Infinity,"","",Photosynthesis Minimum Temperature,""
1000000277,"","",Water stress threshold for leaf abscission for stress deciduous trees,2018-11-03 14:05:14.70049,2018-11-03 14:05:14.70049,water_stress_threshold,Infinity,-Infinity,"","","",""
1000000243,"","",rate at which snow melts (cm water equiv./degree C/day),2017-10-01 14:19:15.35891,2018-07-04 20:12:15.290992,snowMelt,Infinity,-Infinity,"","","",""
1000000278,"",ratio,Non-water-stressed ratio of intercellular to ambient CO2 pp,2018-11-03 14:18:46.908007,2018-11-03 14:18:46.908007,ci2ca,Infinity,-Infinity,"","","",plant trait
1000000279,"","",Ratio of roots in each soil layer (upper layer/lower layer where upper layer + lower layer =1),2018-11-03 14:33:27.547002,2018-11-03 14:36:44.519695,root_dist_ratio,Infinity,-Infinity,"","","",""
1000000280,"",m s-1,Minimum canopy conductance not assoc with photosynthesis,2018-11-03 14:40:12.286475,2018-11-03 14:40:12.286475,gcmin,Infinity,-Infinity,"","","",""
1000000187,Autotrptrophic Respiration,kg C m-2 s-1,mstmip standard name,2017-06-02 17:13:47.324865,2017-06-02 17:13:47.324865,AutoResp,Infinity,-Infinity,"","","",""
1000000188,Dissolved Organic Carbon flux,kg C m-2 s-1,In mstmip standard name,2017-06-02 17:17:22.393358,2017-06-02 17:17:22.393358,DOC_flux,Infinity,-Infinity,"","","",""
1000000189,Total Evaporation,kg m-2 s-1,"",2017-06-02 17:19:47.808331,2017-06-02 17:19:47.808331,Evap,Infinity,-Infinity,water_evaporation_amount,kg m-2,"",""
1000000190,Frozen Layer Thickness,m,mstmip standard name,2017-06-02 17:22:51.433968,2017-06-02 17:22:51.433968,Fdepth,Infinity,-Infinity,lwe_thickness_of_frozen_water_content_of_soil_layer,m,"",""
1000000191,Fire emissions,kg C m-2 s-1,mstmip standard name,2017-06-02 17:25:13.97227,2017-06-02 17:25:13.97227,Fire_flux,Infinity,-Infinity,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fires_excluding_anthropogenic_land_use_change,kg m-2 s-1,"",""
1000000192,Absorbed fraction incoming PAR,"",mstmip standard names,2017-06-02 17:27:26.190969,2017-06-02 17:27:26.190969,fPAR,Infinity,-Infinity,fraction_of_surface_downwelling_photosynthetic_radiative_flux_absorbed_by_vegetation,"","",""
1000000193,Gross Primary Productivity,kg C m-2 s-1,mstmip standard name,2017-06-02 17:30:16.85567,2017-06-02 17:30:16.85567,GPP,Infinity,-Infinity,gross_primary_productivity_of_biomass_expressed_as_carbon,kg C m-2 s-1,"",""
1000000194,Longwave Albedo,-,"",2017-06-02 17:54:13.412842,2017-06-02 17:54:13.412842,LW_albedo,Infinity,-Infinity,"","","",""
1000000281,"",mm day-1,Maximum evapotranspiration rate (mm/day),2018-11-03 14:46:48.813592,2018-11-03 14:46:48.813592,Emax,Infinity,-Infinity,"","","",""
1000000291,Slope of xylem vulnerability curve at P50,MPa−1 * 100,ED Hydro (avuln_node in FATES),2018-11-13 04:32:52.614047,2019-05-23 22:16:16.076945,ax,Infinity,-Infinity,"","","",plant trait
1000000333,Maximum surface temperature at which hardening is possible,degrees C,BASGRA parameter,2019-10-27 08:54:26.78633,2019-10-27 08:54:26.78633,THard_max,Infinity,-Infinity,"","","",""
1000000334,Minimum day length above which generative tillers can start elongating,day day-1,"BASGRA parameter: Minimum day length above which generative tillers can start elongating (by moving from TILG1 to TILG2).
",2019-10-27 08:57:33.709304,2019-10-27 08:57:33.709304,DAYLG1G2,Infinity,-Infinity,"","","",""
1000000311,aerodynamic conductance,m s-1,aerodynamic conductance (m/s),2019-09-09 10:46:50.668388,2019-09-09 10:46:50.668388,ga,Infinity,-Infinity,"","","",""
1000000312,"",mm,Leaf water holding capacity (assuming a temporary leaf pool),2019-09-23 10:28:50.417093,2019-09-23 10:28:50.417093,leafWHC,Infinity,-Infinity,"","","",""
1000000313,Fraction of root biomass below max root depth,"",Root vertical profile parameter. ED HYDRO,2019-09-23 20:28:35.04264,2019-09-23 20:28:35.04264,root_beta,Infinity,-Infinity,"","","",""
1000000268,"","",adding to use for data with multiple pfts like agb.pft,2018-03-23 15:24:47.395985,2018-03-23 15:24:47.395985,pft_name,Infinity,-Infinity,"","","",model
1000000315,"",mm d-1,Transpiration coefficient,2019-09-28 06:49:15.784757,2019-09-28 06:49:15.784757,transpiration_coefficient,Infinity,-Infinity,"","","",""
1000000195,Net Longwave Radiation,W m-2,mstmip standard name,2017-06-02 17:55:50.38756,2017-06-02 17:55:50.38756,Lwnet,Infinity,-Infinity,"","","",""
1000000196,Surface runoff,kg m-2 s-1,mstmip standard name,2017-06-02 18:00:46.85228,2017-06-02 18:00:46.85228,Qs,Infinity,-Infinity,runoff_amount,kg m-2,"",""
1000000197,Sub Surface runoff,kg m-2 s-,mstmip standard name,2017-06-02 18:02:24.249234,2017-06-02 18:02:24.249234,Qsb,Infinity,-Infinity,"","","",""
1000000198,Bulk Snow Density,kg m-3,mstmip standard name,2017-06-02 18:04:47.911047,2017-06-02 18:04:47.911047,SnowDen,Infinity,-Infinity,snow_density,kg m-3,"",""
1000000199,Total snow depth,m,"",2017-06-02 18:06:41.300917,2017-06-02 18:06:41.300917,SnowDepth,Infinity,-Infinity,lwe_thickness_of_surface_snow_amount,m,"",""
1000000082,"",unitless,"Controls the area footprint of a grass pft, as a function of number density and dbh",2016-11-17 22:13:12.25938,2016-11-17 22:13:12.25938,grass_spread,Infinity,-Infinity,"","","",model
1000000237,"","","",2017-10-01 14:17:49.543876,2017-10-01 14:17:49.543876,fracLitterRespired,Infinity,-Infinity,"","","",""
1000000238,"","","",2017-10-01 14:18:08.458827,2017-10-01 14:18:08.458827,waterRemoveFrac,Infinity,-Infinity,"","","",""
1000000239,"","","",2017-10-01 14:18:21.98507,2017-10-01 14:18:21.98507,wueConst,Infinity,-Infinity,"","","",""
1000000240,"","","",2017-10-01 14:18:34.127758,2017-10-01 14:18:34.127758,litterWHC,Infinity,-Infinity,"","","",""
1000000241,"","","",2017-10-01 14:18:47.960244,2017-10-01 14:18:47.960244,immedEvapFrac,Infinity,-Infinity,"","","",""
1000000242,"","","",2017-10-01 14:19:01.53684,2017-10-01 14:19:01.53684,fastFlowFrac,Infinity,-Infinity,"","","",""
1000000244,"","","",2017-10-01 14:19:29.96276,2017-10-01 14:19:29.96276,litWaterDrainRate,Infinity,-Infinity,"","","",""
1000000245,"","","",2017-10-01 14:19:43.946639,2017-10-01 14:19:43.946639,rdConst,Infinity,-Infinity,"","","",""
1000000246,"","","",2017-10-01 14:19:55.992619,2017-10-01 14:19:55.992619,rSoilConst1,Infinity,-Infinity,"","","",""
1000000247,"","","",2017-10-01 14:20:09.132856,2017-10-01 14:20:09.132856,rSoilConst2,Infinity,-Infinity,"","","",""
1000000248,"","","",2017-10-01 14:20:27.544443,2017-10-01 14:20:27.544443,m_ballBerry,Infinity,-Infinity,"","","",""
1000000249,"","","",2017-10-01 14:20:41.030097,2017-10-01 14:20:41.030097,leafCSpWt,Infinity,-Infinity,"","","",""
1000000318,"",m day-1,"",2019-10-03 08:14:28.311326,2019-10-03 08:14:28.311326,root_growth_rate,Infinity,-Infinity,"","","",""
1000000335,"",tiller tiller-1 d-1,BASGRA parameter: Relative rate of TILG1 becoming TILG2,2019-10-27 08:59:30.293308,2019-10-27 08:59:30.293308,RGRTG1G2,Infinity,-Infinity,"","","",""
1000000336,Minimum relative death rate of foliage,day-1,Minimum relative death rate of foliage,2019-10-27 09:05:22.772714,2019-10-27 09:05:22.772714,min_foliage_mort_rate,Infinity,-Infinity,"","","",""
1000000319,"",g m-2 leaf,"",2019-10-03 08:25:08.196894,2019-10-03 08:27:11.715984,rubisco_content,Infinity,-Infinity,"","","",""
1000000289,Water potential at which 50% of stem conductivity is lost,-m,ED Hydro (p50_node in FATES) NOTE: negative units for fitting prior!,2018-11-13 04:30:27.522283,2019-03-05 20:22:28.692954,wood_psi50,Infinity,-Infinity,"","","",plant trait
1000000320,"","","BASGRA parameter: Area of a leaf relative to a rectangle of same length and width
",2019-10-03 08:34:27.569238,2019-10-03 08:34:27.569238,shape,Infinity,-Infinity,"","","",""
1000000287,Leaf hydraulic capacitance,g H2O / kg biomass / m,"ED Hydro
(kg H2O/kg biomass/m) Changed to g in BETY to help with prior fitting ",2018-11-13 04:27:58.617834,2019-03-07 19:48:50.249943,leaf_water_cap,Infinity,-Infinity,"","","",plant trait
1000000288,Wood hydraulic capacitance,g H2O / kg biomass / m,"ED Hydro
(kg H2O/kg biomass/m) Changed to g in BETY to help with prior fitting ",2018-11-13 04:28:58.938513,2019-03-07 19:48:50.249943,wood_water_cap,Infinity,-Infinity,"","","",plant trait
1000000323,"",degrees Celcius,Time constant of mobilization of reserves,2019-10-27 07:09:20.388645,2019-10-27 07:09:20.388645,tc_res,Infinity,-Infinity,"","","",""
1000000345,"",day,Time constant of fast SOM decomposition at 10 °C,2019-10-27 10:15:07.56257,2019-10-27 10:15:07.56257,TCSOMF,Infinity,-Infinity,"","","",""
1000000346,"",day,Time constant of slow SOM decomposition at 10 °C,2019-10-27 10:15:26.35915,2019-10-27 10:15:26.35915,TCSOMS,Infinity,-Infinity,"","","",""
1000000347,C-N ratio of fast SOM,g C g-1 N,C-N ratio of fast SOM,2019-10-27 10:20:34.798422,2019-10-27 10:20:34.798422,c2n_fSOM,Infinity,-Infinity,"","","",""
1000000348,C-N ratio of slow SOM,g C g-1 N,C-N ratio of slow SOM,2019-10-27 10:21:34.219638,2019-10-27 10:21:34.219638,c2n_sSOM,Infinity,-Infinity,"","","",""
1000000352,humidity response parameter,kPa,Leuning 1995 empirical coefficient,2019-11-13 16:10:38.083607,2019-11-13 16:10:38.083607,D0,Infinity,-Infinity,"","","",plant trait
1000000357,minimum temperature below which development stops,degrees C,"",2020-01-21 10:44:14.807454,2020-01-21 10:45:07.850199,tdmin,Infinity,-Infinity,degrees C,"","",""
1000000358,maximum temperature above which development stops,degrees C,"",2020-01-21 10:46:16.742154,2020-01-21 10:46:16.742154,tdmax,Infinity,-Infinity,"","","",""
1000000361,optimal temperature for plant growth,degrees C,optimal temperature (1/2) for plant growth,2020-01-23 14:09:05.885958,2020-01-23 14:09:05.885958,teopt,Infinity,-Infinity,"","","",""
1000000362,optimal temperature (2/2) for plant growth,degrees C,optimal temperature (2/2) for plant growth (higher than teopt),2020-01-23 14:09:48.64657,2020-01-23 14:09:48.64657,teoptbis,Infinity,-Infinity,"","","",""
1000000365,cumulative thermal time between the stages of emergence and leaf growth,degree days,"cumulative thermal time between the stages LEV (emergence) and AMF (maximum acceleration of leaf growth, end of juvenile phase) ",2020-01-25 12:30:39.471749,2020-01-25 12:30:39.471749,cum_thermal_juvenile,Infinity,-Infinity,"","","",""
1000000143,ED,"",LLoyd and Taylor 1994,2016-12-22 20:59:08.013128,2016-12-22 20:59:18.762874,rh_lloyd_2,Infinity,-Infinity,"","","",model-ED2
1000000142,ED,"",LLoyd and Taylor 1994,2016-12-22 20:58:37.626906,2016-12-22 20:59:40.675023,rh_lloyd_1,Infinity,-Infinity,"","","",model-ED2
1000000144,ED,"",LLoyd and Taylor 1994,2016-12-22 21:00:07.662598,2016-12-22 21:00:07.662598,rh_lloyd_3,Infinity,-Infinity,"","","",model-ED2
1000000366,cumulative thermal time between leaf growth and maximum LAI,degree days,"cumulative thermal time between the stages AMF (maximum acceleration of leaf growth, end of juvenile phase)  and LAX (maximum leaf area index, end of leaf growth)",2020-01-25 12:32:48.429839,2020-01-25 12:32:48.429839,cum_thermal_growth,Infinity,-Infinity,"","","",""
1000000364,maximal lifespan of an adult leaf,Q10,maximal lifespan of an adult leaf expressed in summation of Q10=2(2**(T-Tbase)). STICS parameter,2020-01-24 09:47:11.536315,2020-01-24 09:47:11.536315,leaf_lifespan_max,Infinity,-Infinity,"","","",""
1000000145,ED,1/day,Intrinsic decay rate of structural pool soil carbon (1/days); this is modulated by Lc (former K1),2016-12-22 21:46:32.716253,2016-12-23 02:43:45.538942,decay_rate_stsc,Infinity,-Infinity,decay_rate_stsc,"","",model-ED2
1000000363,minimum SLA of green leaves,m2 kg-1,"",2020-01-24 09:25:40.304365,2020-01-30 11:07:07.232704,SLAMIN,Infinity,-Infinity,"","","",""
1000000368,Vernalisation threshold,degrees C,"",2020-02-27 12:36:31.151054,2020-02-27 12:36:31.151054,vernalization_threshold,Infinity,-Infinity,"","","",""
1000000369,Fraction of decomposed litter becoming fast SOM,g g-1,"",2020-02-27 12:58:40.855524,2020-02-27 12:58:40.855524,f_litter_SOM_fast,Infinity,-Infinity,"","","",""
1000000285,Leaf water content at saturation,kg kg-1,"ED Hydro (thetas_node in FATES) 
(kg H20/kg biomass)",2018-11-13 04:23:42.547634,2019-02-15 03:26:21.035394,leaf_water_sat,Infinity,-Infinity,"","","",plant trait
1000000374,LAI above which shading induces leaf senescence,m2 m-2,"",2020-03-04 12:44:24.651246,2020-03-04 12:44:24.651246,lai_senescence,Infinity,-Infinity,"","","",""
1000000375,Decrease in tillering with leaf area index,m2 m-2,"",2020-03-04 12:52:26.490757,2020-03-04 12:52:26.490757,lai_til_decrease,Infinity,-Infinity,"","","",""
1000000376,Maximum ratio of tiller and leaf apearance at low leaf area index,ratio,"",2020-03-04 12:57:42.609209,2020-03-04 12:57:42.609209,lai_til2leaf_max,Infinity,-Infinity,"","","",""
1000000382,Relative death rate of leaves and non-elongating tillers due to shading when LAI is twice the threshold (LAICR),day-1,"",2020-03-06 14:12:04.302761,2020-03-06 14:12:04.302761,relative_shading_death,Infinity,-Infinity,"","","",""
